path	@id	schema
/features/place/_oneOf/4/type		https://beta.schemas.opengis.net/json-fg/geometry-object.json
/features/place/_oneOf/4/coordRefSys		https://beta.schemas.opengis.net/json-fg/geometry-object.json
/features/place/_oneOf/4/measures		https://beta.schemas.opengis.net/json-fg/geometry-object.json
/features/place/_oneOf/4/coordinates		https://beta.schemas.opengis.net/json-fg/geometry-object.json
/features/place/_oneOf/4/bbox		https://beta.schemas.opengis.net/json-fg/geometry-object.json
/features/place/_oneOf/5/type		https://beta.schemas.opengis.net/json-fg/geometry-object.json
/features/place/_oneOf/5/coordRefSys		https://beta.schemas.opengis.net/json-fg/geometry-object.json
/features/place/_oneOf/5/measures		https://beta.schemas.opengis.net/json-fg/geometry-object.json
/features/place/_oneOf/5/coordinates		https://beta.schemas.opengis.net/json-fg/geometry-object.json
/features/place/_oneOf/5/bbox		https://beta.schemas.opengis.net/json-fg/geometry-object.json
/features/place/_oneOf/6/type		https://beta.schemas.opengis.net/json-fg/geometry-object.json
/features/place/_oneOf/6/coordRefSys		https://beta.schemas.opengis.net/json-fg/geometry-object.json
/features/place/_oneOf/6/measures		https://beta.schemas.opengis.net/json-fg/geometry-object.json
/features/place/_oneOf/6/coordinates		https://beta.schemas.opengis.net/json-fg/geometry-object.json
/features/place/_oneOf/6/bbox		https://beta.schemas.opengis.net/json-fg/geometry-object.json
/features/place/_oneOf/7/type		https://beta.schemas.opengis.net/json-fg/geometry-object.json
/features/place/_oneOf/7/coordRefSys		https://beta.schemas.opengis.net/json-fg/geometry-object.json
/features/place/_oneOf/7/measures		https://beta.schemas.opengis.net/json-fg/geometry-object.json
/features/place/_oneOf/7/geometries		https://beta.schemas.opengis.net/json-fg/geometry-object.json
/features/place/_oneOf/7/bbox		https://beta.schemas.opengis.net/json-fg/geometry-object.json
/features/place/_oneOf/8/type		https://beta.schemas.opengis.net/json-fg/geometry-object.json
/features/place/_oneOf/8/coordRefSys		https://beta.schemas.opengis.net/json-fg/geometry-object.json
/features/place/_oneOf/8/measures		https://beta.schemas.opengis.net/json-fg/geometry-object.json
/features/place/_oneOf/8/coordinates		https://beta.schemas.opengis.net/json-fg/geometry-object.json
/features/place/_oneOf/8/bbox		https://beta.schemas.opengis.net/json-fg/geometry-object.json
/features/place/_oneOf/9/type		https://beta.schemas.opengis.net/json-fg/geometry-object.json
/features/place/_oneOf/9/coordRefSys		https://beta.schemas.opengis.net/json-fg/geometry-object.json
/features/place/_oneOf/9/measures		https://beta.schemas.opengis.net/json-fg/geometry-object.json
/features/place/_oneOf/9/coordinates		https://beta.schemas.opengis.net/json-fg/geometry-object.json
/features/place/_oneOf/9/bbox		https://beta.schemas.opengis.net/json-fg/geometry-object.json
/features/place/_oneOf/10/type		https://beta.schemas.opengis.net/json-fg/geometry-object.json
/features/place/_oneOf/10/coordRefSys		https://beta.schemas.opengis.net/json-fg/geometry-object.json
/features/place/_oneOf/10/measures		https://beta.schemas.opengis.net/json-fg/geometry-object.json
/features/place/_oneOf/10/base		https://beta.schemas.opengis.net/json-fg/geometry-object.json
/features/place/_oneOf/10/lower		https://beta.schemas.opengis.net/json-fg/geometry-object.json
/features/place/_oneOf/10/upper		https://beta.schemas.opengis.net/json-fg/geometry-object.json
/features/place/_oneOf/10/bbox		https://beta.schemas.opengis.net/json-fg/geometry-object.json
/features/place/_oneOf/11/type		https://beta.schemas.opengis.net/json-fg/geometry-object.json
/features/place/_oneOf/11/coordRefSys		https://beta.schemas.opengis.net/json-fg/geometry-object.json
/features/place/_oneOf/11/measures		https://beta.schemas.opengis.net/json-fg/geometry-object.json
/features/place/_oneOf/11/prisms		https://beta.schemas.opengis.net/json-fg/geometry-object.json
/features/place/_oneOf/11/bbox		https://beta.schemas.opengis.net/json-fg/geometry-object.json
/features/place/_oneOf/12/type		https://beta.schemas.opengis.net/json-fg/geometry-object.json
/features/place/_oneOf/12/coordRefSys		https://beta.schemas.opengis.net/json-fg/geometry-object.json
/features/place/_oneOf/12/measures		https://beta.schemas.opengis.net/json-fg/geometry-object.json
/features/place/_oneOf/12/coordinates		https://beta.schemas.opengis.net/json-fg/geometry-object.json
/features/place/_oneOf/12/bbox		https://beta.schemas.opengis.net/json-fg/geometry-object.json
/features/place/_oneOf/13/type		https://beta.schemas.opengis.net/json-fg/geometry-object.json
/features/place/_oneOf/13/coordRefSys		https://beta.schemas.opengis.net/json-fg/geometry-object.json
/features/place/_oneOf/13/measures		https://beta.schemas.opengis.net/json-fg/geometry-object.json
/features/place/_oneOf/13/geometries		https://beta.schemas.opengis.net/json-fg/geometry-object.json
/features/place/_oneOf/13/geometries/_oneOf/2/type		https://beta.schemas.opengis.net/json-fg/geometry-object.json
/features/place/_oneOf/13/bbox		https://beta.schemas.opengis.net/json-fg/geometry-object.json
/features/place/_oneOf/14/type		https://beta.schemas.opengis.net/json-fg/geometry-object.json
/features/place/_oneOf/14/coordRefSys		https://beta.schemas.opengis.net/json-fg/geometry-object.json
/features/place/_oneOf/14/measures		https://beta.schemas.opengis.net/json-fg/geometry-object.json
/features/place/_oneOf/14/geometries		https://beta.schemas.opengis.net/json-fg/geometry-object.json
/features/place/_oneOf/14/bbox		https://beta.schemas.opengis.net/json-fg/geometry-object.json
/features/place/_oneOf/15/type		https://beta.schemas.opengis.net/json-fg/geometry-object.json
/features/place/_oneOf/15/coordRefSys		https://beta.schemas.opengis.net/json-fg/geometry-object.json
/features/place/_oneOf/15/measures		https://beta.schemas.opengis.net/json-fg/geometry-object.json
/features/place/_oneOf/15/geometries		https://beta.schemas.opengis.net/json-fg/geometry-object.json
/features/place/_oneOf/15/bbox		https://beta.schemas.opengis.net/json-fg/geometry-object.json
/features/place/_oneOf/16/type		https://beta.schemas.opengis.net/json-fg/geometry-object.json
/features/place/_oneOf/16/coordRefSys		https://beta.schemas.opengis.net/json-fg/geometry-object.json
/features/place/_oneOf/16/measures		https://beta.schemas.opengis.net/json-fg/geometry-object.json
/features/place/_oneOf/16/geometries		https://beta.schemas.opengis.net/json-fg/geometry-object.json
/features/place/_oneOf/16/geometries/_oneOf/2/type		https://beta.schemas.opengis.net/json-fg/geometry-object.json
/features/place/_oneOf/16/bbox		https://beta.schemas.opengis.net/json-fg/geometry-object.json
/features/place/_oneOf/17/type		https://beta.schemas.opengis.net/json-fg/geometry-object.json
/bbox		https://geojson.org/schema/FeatureCollection.json
/timeStamp		https://opengeospatial.github.io/bblocks/annotated-schemas/geo/features/featureCollection/schema.yaml
/numberMatched		https://opengeospatial.github.io/bblocks/annotated-schemas/geo/features/featureCollection/schema.yaml
/numberReturned		https://opengeospatial.github.io/bblocks/annotated-schemas/geo/features/featureCollection/schema.yaml
/properties	@nest	/github/workspace/build/annotated/sosa/features/sampleCollection/schema.yaml
/properties/isSampleOf	http://www.w3.org/ns/sosa/isSampleOf	https://opengeospatial.github.io/ogcapi-sosa/build/annotated/sosa/properties/sampleCollection/schema.yaml
/properties/isSampleOfUltimateFOI	http://www.w3.org/ns/sosa/isSampleOfUltimateFOI	https://opengeospatial.github.io/ogcapi-sosa/build/annotated/sosa/properties/sampleCollection/schema.yaml
/properties/hasOriginalSample	http://www.w3.org/ns/sosa/hasOriginalSample	https://opengeospatial.github.io/ogcapi-sosa/build/annotated/sosa/properties/sampleCollection/schema.yaml
/properties/isOriginalSampleOf	http://www.w3.org/ns/sosa/isOriginalSampleOf	https://opengeospatial.github.io/ogcapi-sosa/build/annotated/sosa/properties/sampleCollection/schema.yaml
/properties/isResultOfMadeBySampler	http://www.w3.org/ns/sosa/isResultOfMadeBySampler	https://opengeospatial.github.io/ogcapi-sosa/build/annotated/sosa/properties/sampleCollection/schema.yaml
/properties/isResultOfUsedProcedure	http://www.w3.org/ns/sosa/isResultOfUsedProcedure	https://opengeospatial.github.io/ogcapi-sosa/build/annotated/sosa/properties/sampleCollection/schema.yaml
/properties/isResultOf	http://www.w3.org/ns/sosa/isResultOf	https://opengeospatial.github.io/ogcapi-sosa/build/annotated/sosa/properties/sampleCollection/schema.yaml
/properties/hasMember	http://www.w3.org/ns/sosa/hasMember	https://opengeospatial.github.io/ogcapi-sosa/build/annotated/sosa/properties/sampleCollection/schema.yaml
/properties/hasMember/_anyOf/1/isSampleOf	http://www.w3.org/ns/sosa/isSampleOf	https://opengeospatial.github.io/ogcapi-sosa/build/annotated/sosa/properties/sample/schema.yaml
/properties/hasMember/_anyOf/1/isSampleOfUltimateFOI	http://www.w3.org/ns/sosa/isSampleOfUltimateFOI	https://opengeospatial.github.io/ogcapi-sosa/build/annotated/sosa/properties/sample/schema.yaml
/properties/hasMember/_anyOf/1/hasOriginalSample	http://www.w3.org/ns/sosa/hasOriginalSample	https://opengeospatial.github.io/ogcapi-sosa/build/annotated/sosa/properties/sample/schema.yaml
/properties/hasMember/_anyOf/1/isOriginalSampleOf	http://www.w3.org/ns/sosa/isOriginalSampleOf	https://opengeospatial.github.io/ogcapi-sosa/build/annotated/sosa/properties/sample/schema.yaml
/properties/hasMember/_anyOf/1/isResultOfMadeBySampler	http://www.w3.org/ns/sosa/isResultOfMadeBySampler	https://opengeospatial.github.io/ogcapi-sosa/build/annotated/sosa/properties/sample/schema.yaml
/properties/hasMember/_anyOf/1/isResultOfUsedProcedure	http://www.w3.org/ns/sosa/isResultOfUsedProcedure	https://opengeospatial.github.io/ogcapi-sosa/build/annotated/sosa/properties/sample/schema.yaml
/properties/hasMember/_anyOf/1/isResultOf	http://www.w3.org/ns/sosa/isResultOf	https://opengeospatial.github.io/ogcapi-sosa/build/annotated/sosa/properties/sample/schema.yaml
/features/_oneOf/0/properties	@nest	https://opengeospatial.github.io/ogcapi-sosa/build/annotated/sosa/features/sample/schema.yaml
/features/_oneOf/1/properties	@nest	/github/workspace/build/annotated/sosa/features/sampleCollection/schema.yaml
